"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-21",,,"0.00","0.0","0.0","83","37","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-22",,,"0.00","0.0","0.0","84","38","82",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-23",,,"0.00","0.0","0.0","82","61","67",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-24",,,"0.00","0.0","0.0","72","36","72",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-25",,,"0.00","0.0","0.0","73","45","60",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-26",,,"0.17","0.0","0.0","60","40","55",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-27",,,"0.00","0.0","0.0","64","32","61",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-28",,,"0.74","0.0","0.0","61","39","45",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-29",,,"0.03","0.0","0.0","63","41","61",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-04-30",,,"0.00","0.0","0.0","63","36","58",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-01",,,"0.00","0.0","0.0","59","37","58",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-02",,,"0.00","0.0","0.0","68","47","66",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-03",,,"0.00","0.0","0.0","76","37","75",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-04",,,"0.00","0.0","0.0","83","39","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-05",,,"0.00","0.0","0.0","85","45","80",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-06",,,"0.00","0.0","0.0","80","64","65",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-07",,,"0.00","0.0","0.0","67","43","61",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-08",,,"0.00","0.0","0.0","71","36","62",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-09",,,"0.00","0.0","0.0","84","55","79",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-10",,,"0.03","0.0","0.0","81","51","64",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-11",,,"0.00","0.0","0.0","70","42","68",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-12",,,"0.00","0.0","0.0","79","34","79",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-13",,,"0.00","0.0","0.0","88","39","87",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-14",,,"0.00","0.0","0.0","92","44","87",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-15",,,"0.00","0.0","0.0","89","63","69",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-16",,,"0.00","0.0","0.0","71","42","62",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-17",,,"0.03","0.0","0.0","69","49","68",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-18",,,"0.00","0.0","0.0","83","45","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-19",,,"0.01","0.0","0.0","83","46","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-20",,,"0.00","0.0","0.0","81","64","80",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-21",,,"0.00","0.0","0.0","80","45","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-22",,,"0.00","0.0","0.0","78","46","69",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-23",,,"0.00","0.0","0.0","78","35","78",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-24",,,"0.00","0.0","0.0","81","36","75",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-25",,,"0.00","0.0","0.0","80","38","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-26",,,"0.00","0.0","0.0","78","48","66",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-27",,,"0.00","0.0","0.0","78","40","74",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-28",,,"0.10","0.0","0.0","82","39","59",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-29",,,"0.00","0.0","0.0","87","43","86",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-30",,,"0.00","0.0","0.0","87","47","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-05-31",,,"0.00","0.0","0.0","87","47","86",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-01",,,"0.00","0.0","0.0","89","49","88",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-02",,,"0.00","0.0","0.0","97","46","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-03",,,"0.00","0.0","0.0","95","50","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-04",,,"0.00","0.0","0.0","95","52","94",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-05",,,"0.00","0.0","0.0","99","52","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-06",,,"0.00","0.0","0.0","101","54","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-07",,,"0.00","0.0","0.0","101","54","90",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-08",,,"0.00","0.0","0.0","98","62","93",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-09",,,"0.00","0.0","0.0","104","55","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-10",,,"0.00","0.0","0.0","101","61","99",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-11",,,"0.00","0.0","0.0","99","66","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-12",,,"0.00","0.0","0.0","94","57","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-13",,,"0.00","0.0","0.0","92","56","80",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-14",,,"0.00","0.0","0.0","92","47","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-15",,,"0.00","0.0","0.0","95","56","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-16",,,"0.00","0.0","0.0","93","68","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-17",,,"0.00","0.0","0.0","96","54","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-18",,,"0.00","0.0","0.0","100","49","98",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-19",,,"0.00","0.0","0.0","102","62","102",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-20",,,"0.00","0.0","0.0","106","56","105",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-21",,,"0.00","0.0","0.0","107","61","101",,,,,,"    1"
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-22",,,"0.00","0.0","0.0","105","64","103",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-23",,,"0.00","0.0","0.0","105","72","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-24",,,"0.00","0.0","0.0","103","57","98",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-25",,,"0.00","0.0","0.0","105","57",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-26",,,"0.00","0.0","0.0","103","53","99",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-27",,,"0.00","0.0","0.0","102","54","101",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-28",,,"0.00","0.0","0.0","104","54","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-29",,,"0.05","0.0","0.0","99","67","91",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-06-30",,,"0.00","0.0","0.0","99","59","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-01",,,"0.06","0.0","0.0","81","63","71",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-02",,,"0.15","0.0","0.0","87","58","84",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-03",,,"0.00","0.0","0.0","91","66","82",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-04",,,"0.00","0.0","0.0","95","54","94",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-05",,,"0.00","0.0","0.0","101","59","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-06",,,"0.00","0.0","0.0","101","66","99",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-07",,,"0.00","0.0","0.0","99","65","95",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-08",,,"0.00","0.0","0.0","102","60","99",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-09",,,"0.00","0.0","0.0","101","57","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-10",,,"0.00","0.0","0.0","100","64","98",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-11",,,"0.00","0.0","0.0","98","65","87",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-12",,,"0.00","0.0","0.0","97","50","95",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-13",,,"0.00","0.0","0.0","99","56","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-14",,,"0.00","0.0","0.0","101","53","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-15",,,"0.00","0.0","0.0","104","53","102",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-16",,,"0.00","0.0","0.0","105","56","103",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-17",,,"0.00","0.0","0.0","104","63","98",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-18",,,"0.04","0.0","0.0","98","68","90",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-19",,,"0.11","0.0","0.0","90","62","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-20",,,"0.04","0.0","0.0","97","67","95",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-21",,,"0.00","0.0","0.0","98","73","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-22",,,"0.00","0.0","0.0","101","66","86",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-23",,,"0.00","0.0","0.0","100","62","93",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-24",,,"0.00","0.0","0.0","104","61","102",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-25",,,"0.00","0.0","0.0","105","61","95",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-26",,,"0.00","0.0","0.0","104","66","100",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-27",,,"0.00","0.0","0.0","104","58","103",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-28",,,"0.00","0.0","0.0","105","58","101",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-29",,,"0.00","0.0","0.0","105","59","99",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-30",,,"0.00","0.0","0.0","101","72","98",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-07-31",,,"0.00","0.0","0.0","98","75","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-01",,,"0.00","0.0","0.0","99","70","96",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-02",,,"0.00","0.0","0.0","98","68","96",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-03",,,"0.00","0.0","0.0","97","65","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-04",,,"0.00","0.0","0.0","90","54","88",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-05",,,"0.00","0.0","0.0","93","62","90",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-06",,,"0.30","0.0","0.0","90","62","82",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-07",,,"0.00","0.0","0.0","98","58","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-08",,,"0.00","0.0","0.0","100","60","97",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-09",,,"0.00","0.0","0.0","98","60","96",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-10",,,"0.00","0.0","0.0","96","73","84",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-11",,,"0.00","0.0","0.0","94","55","83",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-12",,,"0.00","0.0","0.0","95","52","93",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-13",,,"0.00","0.0","0.0","95","54","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-14",,,"0.00","0.0","0.0","97","48","96",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-15",,,"0.00","0.0","0.0","98","51","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-16",,,"0.00","0.0","0.0","97","57","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-17",,,"0.00","0.0","0.0","95","68","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-18",,,"0.02","0.0","0.0","93","53","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-19",,,"0.00","0.0","0.0","94","54","93",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-20",,,"0.00","0.0","0.0","95","52","93",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-21",,,,"0.0","0.0",,,,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-22",,,"0.00","0.0","0.0","95","72","87",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-23",,,"0.00","0.0","0.0","87","58",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-24",,,"0.00","0.0","0.0","92","60",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-25",,,"0.00","0.0","0.0","84","50",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-26",,,"0.00","0.0","0.0","84","48",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-27",,,"0.10","0.0","0.0","82","51",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-28",,,"0.00","0.0","0.0","86","61",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-29",,,"0.00","0.0","0.0","93","50",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-30",,,"0.00","0.0","0.0","93","48","70",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-08-31",,,"0.00","0.0","0.0","94","49","92",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-01",,,"0.00","0.0","0.0","94","51","82",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-02",,,"0.00","0.0","0.0","88","62","86",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-03",,,"0.00","0.0","0.0","86","68","83",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-04",,,"0.00","0.0","0.0","90","68","88",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-05",,,"0.00","0.0","0.0","89","54","83",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-06",,,"0.00","0.0","0.0","91","45","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-07",,,"0.00","0.0","0.0","90","45","87",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-08",,,"0.00","0.0","0.0","93","43","91",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-09",,,"0.00","0.0","0.0","93","45","88",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-10",,,"0.00","0.0","0.0","91","41","90",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-11",,,"0.00","0.0","0.0","96","55","93",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-12",,,"0.00","0.0","0.0","95","45","86",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-13",,,"0.00","0.0","0.0","87","61","71",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-14",,,"0.00","0.0","0.0","82","59","80",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-15",,,"0.00","0.0","0.0","80","39","78",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-16",,,"0.00","0.0","0.0","79","40","79",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-17",,,"0.00","0.0","0.0","84","37","73",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-18",,,"0.00","0.0","0.0","90","38","88",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-19",,,"0.00","0.0","0.0","91","43","89",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-20",,,"0.00","0.0","0.0","89","56","73",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-21",,,"0.19","0.0","0.0","73","55","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-22",,,"0.55","0.0","0.0","67","59","66",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-23",,,"0.06","0.0","0.0","66","41","59",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-24",,,"0.00","0.0","0.0","69","41","68",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-25",,,"0.00","0.0","0.0","72","38","71",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-26",,,"0.00","0.0","0.0","76","39","75",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-27",,,"0.00","0.0","0.0","81","41","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-28",,,"0.00","0.0","0.0","82","49","81",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-29",,,"0.05","0.0","0.0","81","59","70",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-09-30",,,"0.00","0.0","0.0","78","56","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-01",,,"0.44","0.0","0.0","78","48","63",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-02",,,"0.03","0.0","0.0","79","47","73",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-03",,,"0.07","0.0","0.0","73","42","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-04",,,"0.00","0.0","0.0","66","31","64",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-05",,,"0.00","0.0","0.0","66","32","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-06",,,"0.00","0.0","0.0","65","33","64",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-07",,,"0.00","0.0","0.0","68","29","67",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-08",,,"0.00","0.0","0.0","69","31",,,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-09",,,"0.00","0.0","0.0","77","32","76",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-10",,,"0.00","0.0","0.0","81","40","76",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-11",,,"0.05","0.0","0.0","76","46","75",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-12",,,"0.00","0.0","0.0","75","36","74",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-13",,,"0.00","0.0","0.0","80","37","77",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-14",,,"0.00","0.0","0.0","83","42","74",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-15",,,"0.00","0.0","0.0","85","53","82",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-16",,,"0.00","0.0","0.0","82","68","79",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-17",,,"0.00","0.0","0.0","80","52","68",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-18",,,"0.00","0.0","0.0","75","35","75",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-19",,,"0.00","0.0","0.0","75","34","62",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-20",,,"0.00","0.0","0.0","65","26","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-21",,,"0.00","0.0","0.0","68","24","67",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-22",,,"0.00","0.0","0.0","77","28","76",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-23",,,"0.00","0.0","0.0","78","32","78",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-24",,,"0.00","0.0","0.0","79","40","72",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-25",,,"0.32","0.0","0.0","72","48","67",,"    1",,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-26",,,"0.00","0.0","0.0","69","39","67",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-27",,,"0.00","0.0","0.0","68","40","68",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-28",,,"0.00","0.0","0.0","68","48","60",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-29",,,"0.00","0.0","0.0","79","57","76",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-30",,,"0.00","0.0","0.0","76","51","73",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-10-31",,,"0.00","0.0","0.0","76","56","72",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-11-01",,,"0.00","0.0","0.0","72","56","65",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-11-02",,,"0.00","0.0","0.0","65","33","63",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-11-03",,,"0.00","0.0","0.0","66","28","64",,,,,,
"USW00023170","HANKSVILLE, UT US","38.37497","-110.71906","1304.5","2016-11-04",,,"0.00","0.0","0.0","64","37","61",,,,,,
